Time (s),Frame Length,Direction,Interarrival
42.432286,91,0,6.8999999996322e-05
42.432359,91,0,7.300000000043383e-05
42.432682,389,0,0.00032300000000162754
42.432805,82,0,0.00012300000000209366
42.432829,82,0,2.3999999996249244e-05
42.43289,98,0,6.100000000230921e-05
42.432958,93,0,6.799999999884676e-05
42.434978,264,0,0.002020000000001687
42.435373,67,0,0.0003949999999974807
42.436836,74,0,0.0014630000000011023
42.436861,74,0,2.5000000000829914e-05
42.43693,85,0,6.8999999996322e-05
42.436955,91,0,2.5000000000829914e-05
42.436964,85,0,9.000000005698894e-06
42.436967,91,0,2.9999999995311555e-06
42.436986,102,0,1.8999999994662176e-05
42.437007,102,0,2.1000000003823516e-05
42.437015,83,0,8.000000001118224e-06
42.437055,117,0,3.999999999848569e-05
42.437612,76,0,0.0005570000000005848
42.438807,77,0,0.0011949999999956162
42.438889,76,0,8.200000000613272e-05
42.439757,101,0,0.0008679999999969823
42.439797,90,0,3.999999999848569e-05
42.440227,134,0,0.00043000000000148475
42.440292,123,0,6.49999999993156e-05
42.440599,91,0,0.0003069999999993911
42.440657,80,0,5.800000000277805e-05
42.441489,170,0,0.000831999999995503
42.441603,77,0,0.00011400000000350019
42.441861,72,0,0.00025800000000231194
42.441861,70,0,0.0
42.441865,74,0,3.999999997006398e-06
42.441929,77,0,6.400000000184036e-05
42.44252,93,0,0.0005910000000000082
42.442576,82,0,5.600000000072214e-05
42.442581,110,0,4.999999994481641e-06
42.444002,76,0,0.0014210000000005607
42.44402,68,0,1.800000000429236e-05
42.444203,1862,0,0.0001829999999998222
42.44504,85,0,0.0008369999999970901
42.445092,74,0,5.200000000371574e-05
42.445523,76,0,0.00043099999999896
42.445756,71,0,0.00023300000000148202
42.445774,71,0,1.7999999997186933e-05
42.445817,82,0,4.299999999801685e-05
42.445835,82,0,1.800000000429236e-05
42.445846,102,0,1.100000000064938e-05
42.445862,91,0,1.599999999513102e-05
42.445864,119,0,2.0000000020559128e-06
42.44759,264,0,0.0017259999999978959
42.44759,67,0,0.0
42.449269,98,0,0.0016790000000028726
42.449514,87,0,0.00024499999999960664
42.449548,83,0,3.399999999942338e-05
42.450388,76,0,0.0008399999999966212
42.450412,68,0,2.400000000335467e-05
42.450615,1807,0,0.00020299999999906504
42.45172,80,0,0.0011050000000025761
42.45172,68,0,0.0
42.453333,4268,0,0.0016129999999989764
42.453333,1620,0,0.0
42.45335,68,0,1.699999999971169e-05
42.453357,68,0,6.999999996537554e-06
42.454522,82,0,0.0011650000000003047
42.45453,1287,0,8.000000001118224e-06
42.45453,250,0,0.0
42.45453,219,0,0.0
42.454666,71,0,0.00013600000000479895
42.45486,142,0,0.00019399999999336615
42.454896,68,0,3.600000000147929e-05
42.455849,86,0,0.0009530000000026462
42.455867,86,0,1.7999999997186933e-05
42.455894,83,0,2.7000000002885827e-05
42.455959,76,0,6.49999999993156e-05
