Time (s),Frame Length,Direction,Interarrival
19.857561,78,-1,1.0000000010279564e-06
19.857562,78,-1,1.0000000010279564e-06
19.857563,66,-1,9.999999974752427e-07
19.857622,65549,1,5.9000000000253294e-05
19.857627,66,-1,5.000000001587068e-06
19.857632,65549,1,4.9999999980343546e-06
19.857639,65549,1,7.000000000090267e-06
19.857682,65549,1,4.300000000156956e-05
19.857748,65549,1,6.600000000034356e-05
19.857794,65549,1,4.5999999997548e-05
19.860146,66,-1,0.002352000000001908
19.86016,65549,1,1.4000000000180535e-05
19.860165,65549,1,4.9999999980343546e-06
19.860169,65549,1,4.000000000559112e-06
19.860174,65549,1,5.000000001587068e-06
19.860178,65549,1,4.000000000559112e-06
19.860333,65549,1,0.00015499999999946112
19.860182,65549,1,-0.00015100000000245473
19.860189,65549,1,7.000000000090267e-06
19.860194,65549,1,5.000000001587068e-06
19.860202,65549,1,8.000000001118224e-06
19.860207,65549,1,4.9999999980343546e-06
19.860214,65549,1,7.000000000090267e-06
19.860355,65549,1,0.0001409999999992806
19.860218,65549,1,-0.00013699999999872148
19.860229,65549,1,1.100000000064938e-05
19.860233,65549,1,4.000000000559112e-06
19.860237,65549,1,4.000000000559112e-06
19.86037,65549,1,0.00013299999999816237
19.860241,65549,1,-0.00012900000000115597
19.860245,65549,1,4.000000000559112e-06
19.860249,65549,1,4.000000000559112e-06
19.860398,78,-1,0.0001490000000003988
19.8604,78,-1,1.999999998503199e-06
19.860401,78,-1,1.0000000010279564e-06
19.860402,78,-1,1.0000000010279564e-06
19.860403,78,-1,1.0000000010279564e-06
19.860404,78,-1,9.999999974752427e-07
19.860404,65549,1,0.0
19.860405,78,-1,1.0000000010279564e-06
19.860406,78,-1,1.0000000010279564e-06
19.860407,78,-1,9.999999974752427e-07
19.860408,78,-1,1.0000000010279564e-06
19.860409,78,-1,1.0000000010279564e-06
19.86041,78,-1,1.0000000010279564e-06
19.860411,78,-1,9.999999974752427e-07
19.860412,78,-1,1.0000000010279564e-06
19.860413,78,-1,1.0000000010279564e-06
19.860414,78,-1,9.999999974752427e-07
19.860415,78,-1,1.0000000010279564e-06
19.860416,78,-1,1.0000000010279564e-06
19.860417,78,-1,1.0000000010279564e-06
19.860418,78,-1,9.999999974752427e-07
19.860419,78,-1,1.0000000010279564e-06
19.86042,78,-1,1.0000000010279564e-06
19.860421,78,-1,9.999999974752427e-07
19.860422,78,-1,1.0000000010279564e-06
19.860423,66,-1,1.0000000010279564e-06
19.860454,65549,1,3.0999999999892225e-05
19.860459,66,-1,4.9999999980343546e-06
19.860462,65549,1,2.9999999995311555e-06
19.86052,65549,1,5.800000000277805e-05
19.860586,65549,1,6.600000000034356e-05
19.860635,65549,1,4.899999999707916e-05
19.860705,65549,1,7.000000000090267e-05
19.863371,66,-1,0.0026660000000013895
19.863386,65549,1,1.4999999997655777e-05
19.863391,65549,1,5.000000001587068e-06
